t,s,spd,lat,lon,voltage,current,watt,wh,id
15:06:2025,11:42:29,20,50.528367,18.094269,36.71,3.34,122.61,0.00,3
15:06:2025,11:42:31,20,50.528372,18.094188,36.76,3.42,125.72,0.00,4
15:06:2025,11:42:31,21,50.528379,18.094106,37.18,2.99,111.17,0.00,5
15:06:2025,11:42:32,21,50.528390,18.094024,37.36,2.88,107.60,0.00,6
15:06:2025,11:42:33,21,50.528408,18.093945,38.97,3.30,128.60,0.00,7
15:06:2025,11:42:34,21,50.528433,18.093870,38.00,0.44,16.72,0.17,8
15:06:2025,11:42:35,22,50.528467,18.093800,38.16,3.29,125.55,0.00,9
15:06:2025,11:42:36,22,50.528505,18.093736,38.63,2.77,107.01,0.00,10
15:06:2025,11:42:37,23,50.528544,18.093672,38.73,2.68,103.80,0.00,0
15:06:2025,11:42:38,23,50.528581,18.093602,38.88,2.55,99.14,0.00,1
15:06:2025,11:42:39,23,50.528614,18.093525,38.47,2.84,109.25,0.00,2
15:06:2025,11:42:40,23,50.528641,18.093442,38.72,2.47,95.64,0.00,3
15:06:2025,11:42:41,23,50.528659,18.093353,38.84,26.00,1009.84,0.38,4
15:06:2025,11:42:42,24,50.528671,18.093260,38.98,2.36,91.99,0.00,5
15:06:2025,11:42:44,24,50.528677,18.093166,38.91,2.27,88.33,0.00,6
15:06:2025,11:42:44,24,50.528680,18.093070,38.19,2.81,107.31,0.00,7
15:06:2025,11:42:45,24,50.528680,18.092974,38.42,2.54,97.59,0.00,8
15:06:2025,11:42:46,24,50.528678,18.092878,38.78,2.43,94.24,0.00,9
15:06:2025,11:42:48,24,50.528676,18.092780,38.43,2.52,96.84,0.00,10
15:06:2025,11:42:49,24,50.528673,18.092683,38.83,2.27,88.14,0.00,0
15:06:2025,11:42:49,24,50.528669,18.092585,37.92,3.01,114.14,0.00,1
15:06:2025,11:42:50,24,50.528663,18.092488,37.91,2.99,113.35,0.00,2
15:06:2025,11:42:51,25,50.528657,18.092390,38.50,2.46,94.71,0.00,3
15:06:2025,11:42:52,25,50.528648,18.092292,38.04,2.88,109.56,0.00,4
15:06:2025,11:42:53,25,50.528639,18.092194,38.27,2.56,97.97,0.00,5
15:06:2025,11:42:54,25,50.528631,18.092096,37.79,2.99,112.99,0.00,6
15:06:2025,11:42:55,25,50.528623,18.091997,38.35,2.47,94.72,0.00,7
15:06:2025,11:42:57,25,50.528615,18.091898,38.23,2.52,96.34,0.00,8
15:06:2025,11:42:57,25,50.528607,18.091798,37.99,2.71,102.95,0.00,9
15:06:2025,11:42:58,25,50.528600,18.091698,38.27,2.66,101.80,0.00,10
15:06:2025,11:42:59,25,50.528594,18.091598,38.09,2.60,99.03,0.00,0
15:06:2025,11:43:00,25,50.528591,18.091497,38.12,2.76,105.21,0.00,1
15:06:2025,11:43:01,25,50.528591,18.091396,38.54,2.35,90.57,0.00,2
15:06:2025,11:43:02,25,50.528595,18.091295,38.25,2.46,94.09,0.00,3
15:06:2025,11:43:03,25,50.528602,18.091194,38.03,2.76,104.96,0.00,4
15:06:2025,11:43:04,26,50.528613,18.091093,38.17,2.69,102.68,0.00,5
15:06:2025,11:43:05,26,50.528627,18.090992,38.71,2.28,88.26,0.00,6
15:06:2025,11:43:07,26,50.528646,18.090892,38.58,2.20,84.88,0.00,7
15:06:2025,11:43:07,26,50.528672,18.090796,38.37,2.35,90.17,0.00,8
15:06:2025,11:43:08,27,50.528703,18.090702,38.81,2.05,79.56,0.00,9
15:06:2025,11:43:09,27,50.528742,18.090613,38.53,2.28,87.85,0.00,10
15:06:2025,11:43:10,27,50.528787,18.090532,38.63,2.20,84.99,0.00,0
15:06:2025,11:43:11,27,50.528840,18.090462,39.08,1.86,72.69,0.00,1
15:06:2025,11:43:12,27,50.528900,18.090406,39.25,1.78,69.86,0.00,2
15:06:2025,11:43:13,28,50.528966,18.090368,39.22,1.77,69.42,0.00,3
15:06:2025,11:43:14,28,50.529035,18.090350,39.20,1.99,78.01,0.00,4
15:06:2025,11:43:15,28,50.529106,18.090349,38.87,2.18,84.74,0.00,5
15:06:2025,11:43:16,28,50.529177,18.090364,38.84,2.13,82.73,0.00,6
15:06:2025,11:43:17,28,50.529246,18.090395,39.07,1.86,72.67,0.00,7
15:06:2025,11:43:18,28,50.529313,18.090435,39.64,1.60,63.42,0.00,8
15:06:2025,11:43:19,29,50.529380,18.090481,39.42,1.87,73.72,0.00,9
15:06:2025,11:43:20,29,50.529446,18.090528,39.47,1.59,62.76,0.00,10
15:06:2025,11:43:21,29,50.529513,18.090575,39.87,1.51,60.20,0.00,0
15:06:2025,11:43:22,29,50.529580,18.090622,39.24,1.92,75.34,0.00,1
15:06:2025,11:43:23,29,50.529648,18.090669,39.53,1.55,61.27,0.00,2
15:06:2025,11:43:24,29,50.529716,18.090716,40.00,1.45,58.00,0.00,3
15:06:2025,11:43:25,30,50.529785,18.090763,39.20,1.75,68.60,0.00,4
15:06:2025,11:43:26,30,50.529854,18.090810,39.82,1.93,76.85,0.00,5
15:06:2025,11:43:27,30,50.529923,18.090856,39.60,1.48,58.61,0.00,6
15:06:2025,11:43:28,30,50.529993,18.090902,39.61,1.74,68.92,0.00,7
15:06:2025,11:43:29,30,50.530064,18.090948,39.73,1.42,56.42,0.00,8
15:06:2025,11:43:30,30,50.530134,18.090995,39.67,1.70,67.44,4.54,9
15:06:2025,11:43:31,30,50.530202,18.091048,39.79,1.38,54.91,0.00,10
15:06:2025,11:43:32,30,50.530268,18.091110,39.66,1.43,56.71,0.00,0
15:06:2025,11:43:33,30,50.530328,18.091184,39.53,1.76,69.57,0.00,1
15:06:2025,11:43:34,30,50.530378,18.091271,39.37,1.58,62.20,0.00,2
15:06:2025,11:43:35,29,50.530412,18.091374,39.52,1.68,66.39,0.00,3
15:06:2025,11:43:36,29,50.530421,18.091487,40.10,2.49,99.85,0.00,4
15:06:2025,11:43:37,28,50.530406,18.091597,39.58,2.24,88.66,0.00,5
15:06:2025,11:43:38,28,50.530377,18.091699,39.83,2.07,82.45,0.00,6
15:06:2025,11:43:39,28,50.530338,18.091791,39.08,2.51,98.09,0.00,7
15:06:2025,11:43:41,27,50.530291,18.091872,38.85,2.49,96.74,0.00,8
15:06:2025,11:43:41,27,50.530241,18.091945,38.72,2.61,101.06,0.00,9
15:06:2025,11:43:42,27,50.530188,18.092014,38.57,2.68,103.37,0.00,10
15:06:2025,11:43:43,26,50.530136,18.092080,38.54,2.68,103.29,0.00,0
15:06:2025,11:43:44,26,50.530082,18.092144,38.48,2.68,103.13,0.00,1
15:06:2025,11:43:45,26,50.530029,18.092205,38.65,2.45,94.69,0.00,2
15:06:2025,11:43:46,25,50.529977,18.092265,38.57,2.48,95.65,0.00,3
15:06:2025,11:43:47,25,50.529924,18.092324,38.16,2.65,101.12,0.00,4
15:06:2025,11:43:48,25,50.529872,18.092382,38.19,2.75,105.02,0.00,5
15:06:2025,11:43:49,25,50.529820,18.092438,37.88,2.84,107.58,0.00,6
15:06:2025,11:43:50,24,50.529769,18.092494,37.42,3.24,121.24,0.00,7
15:06:2025,11:43:51,24,50.529719,18.092551,37.63,2.99,112.51,0.00,8
15:06:2025,11:43:52,24,50.529670,18.092608,37.66,3.06,115.24,0.00,9
15:06:2025,11:43:53,23,50.529623,18.092667,37.18,3.32,123.44,0.00,10
15:06:2025,11:43:54,23,50.529578,18.092726,37.17,3.41,126.75,0.00,0
15:06:2025,11:43:55,23,50.529535,18.092790,37.04,3.49,129.27,0.00,1
15:06:2025,11:43:56,23,50.529498,18.092859,36.46,3.92,142.92,0.00,2
15:06:2025,11:43:57,22,50.529465,18.092933,36.69,3.68,135.02,0.00,3
15:06:2025,11:43:58,22,50.529437,18.093011,36.39,3.96,144.10,0.00,4
15:06:2025,11:43:59,22,50.529414,18.093093,36.64,3.73,136.67,0.00,5
15:06:2025,11:44:00,22,50.529396,18.093177,36.75,3.75,137.81,0.00,6
15:06:2025,11:44:01,22,50.529385,18.093265,36.41,4.04,147.10,0.00,7
15:06:2025,11:44:02,23,50.529385,18.093354,36.33,4.07,147.86,0.00,8
15:06:2025,11:44:03,23,50.529395,18.093442,36.47,3.86,140.77,0.00,9
15:06:2025,11:44:04,23,50.529417,18.093525,36.78,3.62,133.14,0.00,10
15:06:2025,11:44:05,23,50.529450,18.093600,36.79,3.60,132.44,0.00,0
15:06:2025,11:44:06,23,50.529492,18.093663,37.03,3.44,127.38,0.00,1
15:06:2025,11:44:07,23,50.529541,18.093715,36.59,3.75,137.21,0.00,2
15:06:2025,11:44:08,23,50.529591,18.093764,37.09,3.35,124.25,0.00,3
15:06:2025,11:44:09,24,50.529642,18.093814,37.10,3.43,127.25,0.00,4
15:06:2025,11:44:10,24,50.529693,18.093863,36.81,3.54,130.31,0.00,5
15:06:2025,11:44:11,24,50.529745,18.093914,37.34,3.16,117.99,0.00,6
15:06:2025,11:44:13,24,50.529840,18.094036,37.26,3.17,118.11,0.00,8
15:06:2025,11:44:14,24,50.529876,18.094114,36.91,3.50,129.19,0.00,9
15:06:2025,11:44:15,24,50.529901,18.094203,37.28,3.28,122.28,0.00,10
15:06:2025,11:44:17,24,50.529915,18.094297,36.83,3.55,130.75,0.00,0
15:06:2025,11:44:17,24,50.529915,18.094391,37.29,3.16,117.84,0.00,1
15:06:2025,11:44:18,23,50.529903,18.094483,36.80,3.64,133.95,0.00,2
15:06:2025,11:44:19,23,50.529882,18.094569,36.65,3.75,137.44,0.00,3
15:06:2025,11:44:20,23,50.529858,18.094652,36.34,3.55,129.01,0.00,4
15:06:2025,11:44:21,22,50.529830,18.094731,36.55,3.83,139.99,0.00,5
15:06:2025,11:44:22,22,50.529800,18.094808,36.20,4.08,147.70,0.00,6
15:06:2025,11:44:23,22,50.529768,18.094882,36.48,3.88,141.54,0.00,7
15:06:2025,11:44:24,22,50.529735,18.094954,36.20,4.10,148.42,0.00,8
15:06:2025,11:44:25,22,50.529702,18.095026,36.10,4.16,150.18,0.00,9
15:06:2025,11:44:26,22,50.529668,18.095096,36.07,4.18,150.77,0.00,10
15:06:2025,11:44:27,22,50.529634,18.095167,36.07,4.06,146.44,0.00,0
15:06:2025,11:44:28,22,50.529602,18.095239,36.57,3.72,136.04,0.00,1
15:06:2025,11:44:29,22,50.529571,18.095312,36.56,3.73,136.37,0.00,2
15:06:2025,11:44:30,22,50.529541,18.095387,36.42,3.78,137.67,0.00,3
15:06:2025,11:44:31,22,50.529511,18.095462,36.53,3.73,136.26,0.00,4
15:06:2025,11:44:32,22,50.529481,18.095537,36.60,3.69,135.05,0.00,5
15:06:2025,11:44:33,22,50.529451,18.095612,36.60,3.66,133.96,0.00,6
15:06:2025,11:44:34,22,50.529421,18.095686,36.63,3.67,134.43,0.00,7
15:06:2025,11:44:35,22,50.529390,18.095761,36.12,4.14,149.54,0.00,8
15:06:2025,11:44:36,22,50.529359,18.095835,37.96,4.83,183.35,0.00,9
15:06:2025,11:44:37,22,50.529328,18.095908,37.45,4.32,161.78,0.00,10
15:06:2025,11:44:38,22,50.529296,18.095982,36.99,4.39,162.39,0.00,0
15:06:2025,11:44:39,22,50.529264,18.096055,37.18,4.09,152.07,0.00,1
15:06:2025,11:44:40,22,50.529232,18.096129,36.87,4.36,160.75,0.00,2
15:06:2025,11:44:41,22,50.529201,18.096204,37.00,4.11,152.07,0.00,3
15:06:2025,11:44:42,22,50.529170,18.096278,37.31,3.86,144.02,0.00,4
15:06:2025,11:44:43,22,50.529140,18.096353,37.18,3.94,146.49,0.00,5
15:06:2025,11:44:44,22,50.529110,18.096429,37.26,3.80,141.59,0.00,6
15:06:2025,11:44:45,22,50.529080,18.096506,36.80,4.20,154.56,0.00,7
15:06:2025,11:44:46,22,50.529050,18.096583,36.83,4.06,149.53,0.00,8
15:06:2025,11:44:47,23,50.529020,18.096660,36.00,0.17,6.12,0.19,9
15:06:2025,11:44:48,23,50.528991,18.096739,36.96,3.89,143.77,0.00,10
15:06:2025,11:44:49,23,50.528962,18.096817,37.27,3.71,138.27,0.00,0
15:06:2025,11:44:50,23,50.528932,18.096896,36.87,4.02,148.22,0.00,1
15:06:2025,11:44:51,23,50.528901,18.096974,36.94,3.86,142.59,0.00,2
15:06:2025,11:44:52,23,50.528870,18.097052,37.34,3.51,131.06,0.00,3
15:06:2025,11:44:53,23,50.528836,18.097128,37.34,3.57,133.30,0.00,4
15:06:2025,11:44:54,23,50.528800,18.097202,37.32,3.58,133.61,0.00,5
15:06:2025,11:44:55,23,50.528761,18.097270,36.83,3.98,146.58,0.00,6
15:06:2025,11:44:56,23,50.528718,18.097334,37.37,3.47,129.67,0.00,7
15:06:2025,11:44:57,23,50.528672,18.097392,36.80,3.93,144.62,0.00,8
15:06:2025,11:44:58,23,50.528624,18.097443,36.76,3.96,145.57,0.00,9
15:06:2025,11:44:59,23,50.528571,18.097486,37.07,3.62,134.19,0.00,10
15:06:2025,11:45:01,23,50.528516,18.097516,37.25,3.52,131.12,0.00,0
15:06:2025,11:45:01,23,50.528459,18.097534,37.15,3.55,131.88,0.00,1
15:06:2025,11:45:02,23,50.528401,18.097541,37.05,3.67,135.97,0.00,2
15:06:2025,11:45:03,22,50.528344,18.097534,36.87,3.73,137.53,0.00,3
15:06:2025,11:45:04,22,50.528289,18.097513,36.93,3.72,137.38,0.00,4
15:06:2025,11:45:06,22,50.528236,18.097481,36.61,3.89,142.41,0.00,5
15:06:2025,11:45:06,22,50.528187,18.097440,36.66,3.96,145.17,0.00,6
15:06:2025,11:45:07,22,50.528141,18.097391,36.65,3.83,140.37,0.00,7
15:06:2025,11:45:08,22,50.528100,18.097332,36.10,4.50,162.45,0.00,8
15:06:2025,11:45:09,21,50.528069,18.097262,36.37,4.09,148.75,0.00,9
15:06:2025,11:45:10,21,50.528049,18.097182,36.51,4.03,147.14,0.00,10
15:06:2025,11:45:11,21,50.528046,18.097097,36.56,4.07,148.80,0.00,0
15:06:2025,11:45:12,22,50.528058,18.097014,36.49,4.04,147.42,0.00,1
15:06:2025,11:45:13,22,50.528079,18.096932,35.96,4.45,160.02,0.00,2
15:06:2025,11:45:14,23,50.528103,18.096850,36.16,4.34,156.93,0.00,3
15:06:2025,11:45:15,23,50.528127,18.096767,36.29,4.26,154.60,0.00,4
15:06:2025,11:45:16,23,50.528151,18.096683,35.85,4.69,168.14,0.00,5
15:06:2025,11:45:17,24,50.528175,18.096597,36.52,4.05,147.91,0.00,6
15:06:2025,11:45:18,24,50.528198,18.096509,36.04,4.50,162.18,0.00,7
15:06:2025,11:45:19,24,50.528220,18.096420,35.72,4.70,167.88,0.00,8
15:06:2025,11:45:20,24,50.528241,18.096329,35.90,4.61,165.50,0.00,9
15:06:2025,11:45:21,25,50.528261,18.096235,36.10,4.38,158.12,0.00,10
15:06:2025,11:45:22,25,50.528280,18.096140,35.79,4.74,169.64,0.00,0
15:06:2025,11:45:23,25,50.528297,18.096043,36.31,4.18,151.78,0.00,1
15:06:2025,11:45:24,26,50.528313,18.095945,36.14,4.31,155.76,0.00,2
15:06:2025,11:45:25,26,50.528327,18.095844,35.49,4.83,171.42,0.00,3
15:06:2025,11:45:26,26,50.528339,18.095743,35.63,4.91,174.94,0.00,4
15:06:2025,11:45:27,26,50.528349,18.095639,34.99,5.48,191.75,0.00,5
15:06:2025,11:45:28,27,50.528357,18.095534,34.92,5.57,194.50,0.00,6
15:06:2025,11:45:29,27,50.528363,18.095428,34.84,5.65,196.85,0.00,7
15:06:2025,11:45:30,27,50.528366,18.095319,34.95,5.52,192.92,0.00,8
15:06:2025,11:45:31,28,50.528367,18.095210,34.12,6.35,216.66,0.00,9
15:06:2025,11:45:32,28,50.528368,18.095099,34.01,6.48,220.38,0.00,10
15:06:2025,11:45:33,28,50.528369,18.094987,34.60,5.85,202.41,0.00,0
15:06:2025,11:45:34,29,50.528371,18.094873,34.84,5.67,197.54,0.00,1
15:06:2025,11:45:35,29,50.528373,18.094758,34.44,6.17,212.49,0.00,2
15:06:2025,11:45:36,29,50.528375,18.094642,36.16,6.67,241.19,0.00,3
15:06:2025,11:45:37,30,50.528378,18.094525,35.69,6.33,225.92,0.00,4
15:06:2025,11:45:38,30,50.528380,18.094406,35.08,6.77,237.49,0.00,5
15:06:2025,11:45:39,30,50.528384,18.094286,35.08,6.71,235.39,0.00,6
15:06:2025,11:45:40,31,50.528391,18.094165,35.77,5.75,205.68,0.00,7
15:06:2025,11:45:41,31,50.528405,18.094044,35.54,5.84,207.55,0.00,8
15:06:2025,11:45:43,32,50.528432,18.093927,35.27,6.23,219.73,0.00,9
15:06:2025,11:45:44,32,50.528520,18.093716,36.32,5.20,188.86,0.00,0
15:06:2025,11:45:45,33,50.528570,18.093616,35.90,5.59,200.68,0.00,1
15:06:2025,11:45:46,33,50.528614,18.093505,35.98,5.19,186.74,0.00,2
15:06:2025,11:45:47,33,50.528647,18.093386,36.51,4.62,168.68,0.00,3
15:06:2025,11:45:48,33,50.528668,18.093259,36.65,4.43,162.36,10.04,4
15:06:2025,11:45:49,33,50.528679,18.093127,36.89,4.13,152.36,10.08,5
15:06:2025,11:45:50,33,50.528683,18.092994,37.76,3.39,128.01,10.13,6
15:06:2025,11:45:51,34,50.528683,18.092861,38.85,2.65,102.96,10.16,7
15:06:2025,11:45:52,34,50.528679,18.092727,38.94,2.39,93.07,10.18,8
15:06:2025,11:45:53,34,50.528671,18.092594,39.20,2.15,84.28,10.20,9
15:06:2025,11:45:54,33,50.528662,18.092462,39.29,2.16,84.87,10.23,10
15:06:2025,11:45:55,33,50.528653,18.092329,39.17,2.32,90.88,10.26,0
15:06:2025,11:45:56,33,50.528645,18.092197,38.82,2.59,100.55,10.28,1
15:06:2025,11:45:57,33,50.528639,18.092066,38.91,2.27,88.33,10.31,2
15:06:2025,11:45:58,33,50.528634,18.091934,39.06,2.17,84.76,10.34,3
15:06:2025,11:45:59,33,50.528630,18.091802,39.12,2.17,84.89,10.36,4
15:06:2025,11:46:00,33,50.528627,18.091670,39.09,2.22,86.78,10.39,5
15:06:2025,11:46:01,33,50.528624,18.091539,38.97,2.35,91.58,10.42,6
15:06:2025,11:46:02,33,50.528624,18.091407,38.84,2.47,95.94,10.44,7
15:06:2025,11:46:03,33,50.528627,18.091276,38.53,2.45,94.40,10.47,8
15:06:2025,11:46:04,33,50.528637,18.091146,38.74,2.28,88.33,10.50,9
15:06:2025,11:46:05,33,50.528653,18.091017,39.01,2.13,83.10,10.52,10
15:06:2025,11:46:06,33,50.528679,18.090891,39.14,2.07,81.02,10.54,0
15:06:2025,11:46:07,34,50.528716,18.090771,39.40,2.01,79.20,10.57,1
15:06:2025,11:46:09,34,50.528763,18.090660,39.03,2.34,91.33,10.59,2
15:06:2025,11:46:10,34,50.528823,18.090563,42.36,0.13,5.51,10.61,3
15:06:2025,11:46:10,34,50.528892,18.090484,46.33,1.00,46.33,0.61,4
15:06:2025,11:46:11,33,50.528970,18.090431,46.95,0.01,0.47,10.61,5
15:06:2025,11:46:12,33,50.529053,18.090409,47.24,0.01,0.48,10.61,6
15:06:2025,11:46:13,33,50.529137,18.090418,47.40,0.01,0.48,10.61,7
15:06:2025,11:46:14,33,50.529218,18.090447,47.54,0.01,0.48,10.61,8
15:06:2025,11:46:15,33,50.529296,18.090487,47.63,0.01,0.48,10.61,9
15:06:2025,11:46:16,32,50.529375,18.090527,47.74,0.01,0.48,10.61,10
15:06:2025,11:46:17,32,50.529453,18.090565,47.82,0.01,0.48,10.61,0
15:06:2025,11:46:18,32,50.529531,18.090603,47.89,0.01,0.48,10.61,1
15:06:2025,11:46:19,32,50.529608,18.090643,47.77,0.02,0.96,10.61,2
15:06:2025,11:46:20,32,50.529684,18.090686,47.65,0.02,0.96,10.61,3
15:06:2025,11:46:21,32,50.529759,18.090731,47.58,0.02,0.96,10.61,4
15:06:2025,11:46:22,31,50.529833,18.090779,47.53,0.02,0.96,10.61,5
15:06:2025,11:46:23,31,50.529906,18.090829,47.51,0.02,0.95,10.61,6
15:06:2025,11:46:24,31,50.529979,18.090881,47.10,0.02,0.94,0.61,7
15:06:2025,11:46:25,31,50.530051,18.090933,47.47,0.03,1.43,10.61,8
15:06:2025,11:46:26,31,50.530122,18.090988,47.11,0.04,1.89,10.62,9
15:06:2025,11:46:27,31,50.530192,18.091045,46.71,0.06,2.81,10.62,10
15:06:2025,11:46:28,31,50.530259,18.091108,46.00,0.09,4.14,10.62,0
15:06:2025,11:46:29,30,50.530318,18.091184,45.50,0.10,4.55,10.62,1
15:06:2025,11:46:30,30,50.530367,18.091275,42.93,0.45,19.32,10.62,2
15:06:2025,11:46:32,29,50.530404,18.091378,42.95,0.29,12.46,103.00,3
15:06:2025,11:46:32,29,50.530424,18.091488,40.39,1.28,51.70,10.63,4
15:06:2025,11:46:33,28,50.530422,18.091599,38.93,1.74,67.74,10.65,5
15:06:2025,11:46:35,27,50.530397,18.091701,39.00,1.83,71.37,10.67,6
15:06:2025,11:46:35,27,50.530360,18.091793,35.82,4.09,146.51,10.70,7
15:06:2025,11:46:36,27,50.530315,18.091875,20.50,-0.00,-0.00,10.75,8
15:06:2025,11:46:37,27,50.530265,18.091947,34.08,7.11,242.31,10.82,9
15:06:2025,11:46:38,27,50.530211,18.092015,32.00,0.52,16.64,0.89,10
15:06:2025,11:46:39,27,50.530155,18.092080,32.37,8.73,282.59,10.98,0
15:06:2025,11:46:40,28,50.530099,18.092146,32.15,8.79,282.60,11.05,1
15:06:2025,11:46:41,28,50.530043,18.092212,31.99,8.95,286.31,11.12,2
15:06:2025,11:46:42,28,50.529986,18.092279,32.45,8.54,277.13,11.19,3
15:06:2025,11:46:43,28,50.529928,18.092344,31.65,9.44,298.78,11.28,4
15:06:2025,11:46:44,29,50.529868,18.092408,31.22,10.11,315.65,11.37,5
15:06:2025,11:46:45,29,50.529808,18.092473,30.57,10.95,334.76,11.46,6
15:06:2025,11:46:46,29,50.529747,18.092538,31.12,10.37,322.73,11.56,7
15:06:2025,11:46:47,29,50.529687,18.092606,31.08,10.65,331.02,11.65,8
15:06:2025,11:46:48,29,50.529628,18.092678,31.19,10.39,324.08,11.73,9
15:06:2025,11:46:49,30,50.529570,18.092752,31.36,10.31,323.34,11.82,10
15:06:2025,11:46:50,30,50.529513,18.092830,31.06,10.75,333.91,11.92,0
15:06:2025,11:46:51,30,50.529461,18.092916,31.20,10.81,337.29,12.01,1
15:06:2025,11:46:52,30,50.529416,18.093011,31.68,10.09,319.67,12.10,2
15:06:2025,11:46:53,30,50.529382,18.093118,31.41,10.68,335.47,120.00,3
15:06:2025,11:46:54,30,50.529364,18.093233,31.92,10.06,321.13,12.29,4
15:06:2025,11:46:55,30,50.529365,18.093353,31.52,10.68,336.65,12.38,5
15:06:2025,11:46:56,31,50.529386,18.093469,31.96,10.23,326.96,12.45,6
15:06:2025,11:46:57,31,50.529425,18.093573,32.18,9.89,318.26,12.56,7
15:06:2025,11:46:58,31,50.529480,18.093661,33.23,8.49,282.13,12.64,8
15:06:2025,11:46:59,32,50.529545,18.093733,33.52,8.11,271.85,12.72,9
15:06:2025,11:47:00,32,50.529614,18.093798,33.33,8.29,276.31,12.80,10
15:06:2025,11:47:01,32,50.529685,18.093861,33.41,8.32,277.98,12.87,0
15:06:2025,11:47:02,33,50.529755,18.093929,33.91,7.74,262.47,12.94,1
15:06:2025,11:47:03,33,50.529823,18.094007,34.08,7.20,245.38,13.00,2
15:06:2025,11:47:04,33,50.529881,18.094101,34.35,7.00,240.45,13.08,3
15:06:2025,11:47:05,33,50.529920,18.094215,44.20,0.04,1.77,13.13,4
15:06:2025,11:47:06,32,50.529932,18.094340,46.20,0.01,0.47,13.13,5
15:06:2025,11:47:07,30,50.529921,18.094462,46.80,0.01,0.47,13.13,6
15:06:2025,11:47:08,30,50.529895,18.094574,47.10,0.01,0.48,13.13,7
15:06:2025,11:47:09,29,50.529861,18.094676,47.29,0.01,0.48,13.13,8
15:06:2025,11:47:10,28,50.529823,18.094772,47.42,0.01,0.48,13.13,9
15:06:2025,11:47:11,27,50.529783,18.094863,47.53,0.01,0.48,13.13,10
15:06:2025,11:47:12,26,50.529743,18.094951,47.65,0.01,0.48,13.13,0
15:06:2025,11:47:13,26,50.529703,18.095035,47.73,0.01,0.48,13.13,1
15:06:2025,11:47:14,25,50.529664,18.095116,47.81,0.01,0.48,13.13,2
15:06:2025,11:47:15,24,50.529625,18.095195,47.86,0.01,0.48,13.13,3
15:06:2025,11:47:16,24,50.529587,18.095273,47.91,0.01,0.49,13.13,4
15:06:2025,11:47:17,23,50.529551,18.095348,47.94,0.01,0.49,13.13,5
15:06:2025,11:47:18,22,50.529515,18.095422,47.98,0.01,0.49,13.13,6
15:06:2025,11:47:19,22,50.529481,18.095493,48.02,0.01,0.49,13.13,7
15:06:2025,11:47:20,21,50.529447,18.095563,48.05,0.01,0.49,13.13,8
15:06:2025,11:47:21,21,50.529415,18.095631,48.08,0.01,0.49,13.13,9
15:06:2025,11:47:22,20,50.529384,18.095698,48.10,0.01,0.49,13.13,10
15:06:2025,11:47:23,20,50.529354,18.095764,48.12,0.01,0.49,13.13,0
15:06:2025,11:47:24,19,50.529326,18.095828,48.14,0.01,0.49,13.13,1
15:06:2025,11:47:25,19,50.529298,18.095891,48.15,0.01,0.49,13.13,2
15:06:2025,11:47:26,18,50.529271,18.095953,48.17,0.01,0.49,13.13,3
15:06:2025,11:47:27,18,50.529245,18.096014,48.19,0.01,0.49,13.13,4
15:06:2025,11:47:28,17,50.529221,18.096073,48.20,0.01,0.49,13.13,5
15:06:2025,11:47:29,17,50.529197,18.096130,47.92,0.02,0.96,13.13,6
15:06:2025,11:47:30,16,50.529174,18.096187,47.72,0.02,0.96,13.13,7
15:06:2025,11:47:31,16,50.529152,18.096241,47.61,0.02,0.96,13.13,8
15:06:2025,11:47:32,15,50.529130,18.096294,47.53,0.02,0.96,13.14,9
15:06:2025,11:47:33,15,50.529109,18.096346,47.47,0.02,0.96,13.14,10
15:06:2025,11:47:34,14,50.529088,18.096396,47.28,0.04,1.90,13.14,0
15:06:2025,11:47:35,14,50.529069,18.096445,42.88,0.59,25.30,13.14,1
15:06:2025,11:47:36,14,50.529049,18.096493,38.75,1.99,77.12,13.15,2
15:06:2025,11:47:37,14,50.529030,18.096541,39.38,2.60,102.39,13.18,3
15:06:2025,11:47:38,14,50.529010,18.096589,39.33,2.48,97.54,13.20,4
15:06:2025,11:47:39,14,50.528990,18.096638,38.96,2.54,98.96,13.23,5
15:06:2025,11:47:40,14,50.528970,18.096687,39.14,2.36,92.38,13.26,6
15:06:2025,11:47:41,15,50.528951,18.096737,38.80,2.50,97.01,13.29,7
15:06:2025,11:47:42,15,50.528930,18.096787,38.46,2.75,105.77,13.31,8
15:06:2025,11:47:43,15,50.528910,18.096838,38.54,2.56,98.67,13.34,9
15:06:2025,11:47:44,15,50.528889,18.096889,38.30,2.70,103.41,13.37,10
15:06:2025,11:47:45,15,50.528868,18.096940,38.73,2.41,93.34,13.39,0
15:06:2025,11:47:46,15,50.528847,18.096992,38.60,2.44,94.19,13.42,1
15:06:2025,11:47:47,15,50.528826,18.097044,38.83,2.32,90.09,13.45,2
15:06:2025,11:47:48,15,50.528805,18.097097,38.86,2.28,88.61,13.47,3
15:06:2025,11:47:49,16,50.528783,18.097150,38.52,2.40,92.45,3.50,4
15:06:2025,11:47:50,16,50.528761,18.097202,38.08,2.77,105.49,13.53,5
15:06:2025,11:47:51,16,50.528737,18.097253,38.02,2.80,106.46,13.56,6
15:06:2025,11:47:52,16,50.528711,18.097301,38.34,2.53,97.01,13.58,7
15:06:2025,11:47:53,16,50.528683,18.097347,38.26,2.55,97.57,13.61,8
15:06:2025,11:47:54,16,50.528653,18.097390,38.22,2.67,102.05,13.64,9
